1901, 2, 3,2415418.125,0,48,13.51719907
1901, 2, 4,2415419.125,1,49,14.51719907
1901, 2, 5,2415420.125,2,50,15.51719907
1901, 2, 6,2415421.125,3,51,16.51719907
1901, 2, 7,2415422.125,4,52,17.51719907
1901, 2, 8,2415423.125,5,53,18.51719907
1901, 2, 9,2415424.125,6,54,19.51719907
1901, 2,10,2415425.125,0,55,20.51719907
1901, 2,11,2415426.125,1,56,21.51719907
1901, 2,12,2415427.125,2,57,22.51719907
1901, 2,13,2415428.125,3,58,23.51719907
1901, 2,14,2415429.125,4,59,24.51719907
1901, 2,15,2415430.125,5, 0,25.51719907
1901, 2,16,2415431.125,6, 1,26.51719907
1901, 2,17,2415432.125,0, 2,27.51719907
1901, 2,18,2415433.125,1, 3,28.51719907
1901, 2,19,2415434.125,2, 4, 0.01070602
1901, 2,20,2415435.125,3, 5, 1.01070602
1901, 2,21,2415436.125,4, 6, 2.01070602
1901, 2,22,2415437.125,5, 7, 3.01070602
1901, 2,23,2415438.125,6, 8, 4.01070602
1901, 2,24,2415439.125,0, 9, 5.01070602
1901, 2,25,2415440.125,1,10, 6.01070602
1901, 2,26,2415441.125,2,11, 7.01070602
1901, 2,27,2415442.125,3,12, 8.01070602
1901, 2,28,2415443.125,4,13, 9.01070602
1901, 3, 1,2415444.125,5,14,10.01070602
1901, 3, 2,2415445.125,6,15,11.01070602
1901, 3, 3,2415446.125,0,16,12.01070602
1901, 3, 4,2415447.125,1,17,13.01070602
1901, 3, 5,2415448.125,2,18,14.01070602
1901, 3, 6,2415449.125,3,19,15.01070602
1901, 3, 7,2415450.125,4,20,16.01070602
1901, 3, 8,2415451.125,5,21,17.01070602
1901, 3, 9,2415452.125,6,22,18.01070602
1901, 3,10,2415453.125,0,23,19.01070602
1901, 3,11,2415454.125,1,24,20.01070602
1901, 3,12,2415455.125,2,25,21.01070602
1901, 3,13,2415456.125,3,26,22.01070602
1901, 3,14,2415457.125,4,27,23.01070602
1901, 3,15,2415458.125,5,28,24.01070602
1901, 3,16,2415459.125,6,29,25.01070602
1901, 3,17,2415460.125,0,30,26.01070602
1901, 3,18,2415461.125,1,31,27.01070602
1901, 3,19,2415462.125,2,32,28.01070602
1901, 3,20,2415463.125,3,33,29.01070602
1901, 3,21,2415464.125,4,34, 0.58864583
1901, 3,22,2415465.125,5,35, 1.58864583
1901, 3,23,2415466.125,6,36, 2.58864583
1901, 3,24,2415467.125,0,37, 3.58864583
1901, 3,25,2415468.125,1,38, 4.58864583
1901, 3,26,2415469.125,2,39, 5.58864583
1901, 3,27,2415470.125,3,40, 6.58864583
1901, 3,28,2415471.125,4,41, 7.58864583
1901, 3,29,2415472.125,5,42, 8.58864583
1901, 3,30,2415473.125,6,43, 9.58864583
1901, 3,31,2415474.125,0,44,10.58864583
1901, 4, 1,2415475.125,1,45,11.58864583
1901, 4, 2,2415476.125,2,46,12.58864583
1901, 4, 3,2415477.125,3,47,13.58864583
1901, 4, 4,2415478.125,4,48,14.58864583
1901, 4, 5,2415479.125,5,49,15.58864583
1901, 4, 6,2415480.125,6,50,16.58864583
1901, 4, 7,2415481.125,0,51,17.58864583
1901, 4, 8,2415482.125,1,52,18.58864583
1901, 4, 9,2415483.125,2,53,19.58864583
1901, 4,10,2415484.125,3,54,20.58864583
1901, 4,11,2415485.125,4,55,21.58864583
1901, 4,12,2415486.125,5,56,22.58864583
1901, 4,13,2415487.125,6,57,23.58864583
1901, 4,14,2415488.125,0,58,24.58864583
1901, 4,15,2415489.125,1,59,25.58864583
1901, 4,16,2415490.125,2, 0,26.58864583
1901, 4,17,2415491.125,3, 1,27.58864583
1901, 4,18,2415492.125,4, 2,28.58864583
1901, 4,19,2415493.125,5, 3, 0.22438657
1901, 4,20,2415494.125,6, 4, 1.22438657
1901, 4,21,2415495.125,0, 5, 2.22438657
1901, 4,22,2415496.125,1, 6, 3.22438657
1901, 4,23,2415497.125,2, 7, 4.22438657
1901, 4,24,2415498.125,3, 8, 5.22438657
1901, 4,25,2415499.125,4, 9, 6.22438657
1901, 4,26,2415500.125,5,10, 7.22438657
1901, 4,27,2415501.125,6,11, 8.22438657
1901, 4,28,2415502.125,0,12, 9.22438657
1901, 4,29,2415503.125,1,13,10.22438657
1901, 4,30,2415504.125,2,14,11.22438657
1901, 5, 1,2415505.125,3,15,12.22438657
1901, 5, 2,2415506.125,4,16,13.22438657
1901, 5, 3,2415507.125,5,17,14.22438657
1901, 5, 4,2415508.125,6,18,15.22438657
1901, 5, 5,2415509.125,0,19,16.22438657
1901, 5, 6,2415510.125,1,20,17.22438657
1901, 5, 7,2415511.125,2,21,18.22438657
1901, 5, 8,2415512.125,3,22,19.22438657
1901, 5, 9,2415513.125,4,23,20.22438657
1901, 5,10,2415514.125,5,24,21.22438657
1901, 5,11,2415515.125,6,25,22.22438657
1901, 5,12,2415516.125,0,26,23.22438657
1901, 5,13,2415517.125,1,27,24.22438657
1901, 5,14,2415518.125,2,28,25.22438657
1901, 5,15,2415519.125,3,29,26.22438657
1901, 5,16,2415520.125,4,30,27.22438657
1901, 5,17,2415521.125,5,31,28.22438657
1901, 5,18,2415522.125,6,32,29.22438657
1901, 5,19,2415523.125,0,33, 0.89099537
1901, 5,20,2415524.125,1,34, 1.89099537
1901, 5,21,2415525.125,2,35, 2.89099537
1901, 5,22,2415526.125,3,36, 3.89099537
1901, 5,23,2415527.125,4,37, 4.89099537
